Date,Centre_Name,Commodity_Name,Price,Month
2009-07-17,BENGALURU,Brinjal,9.0,2009-07
2009-07-17,T.PURAM,Brinjal,14.0,2009-07
2009-07-17,CHENNAI,Brinjal,15.0,2009-07
2009-07-20,BENGALURU,Brinjal,9.0,2009-07
2009-07-20,T.PURAM,Brinjal,14.0,2009-07
2009-07-20,CHENNAI,Brinjal,15.0,2009-07
2009-07-21,BENGALURU,Brinjal,9.0,2009-07
2009-07-21,T.PURAM,Brinjal,14.0,2009-07
2009-07-21,CHENNAI,Brinjal,15.0,2009-07
2009-07-22,BENGALURU,Brinjal,9.0,2009-07
2009-07-22,T.PURAM,Brinjal,14.0,2009-07
2009-07-22,CHENNAI,Brinjal,15.0,2009-07
2009-07-23,BENGALURU,Brinjal,9.0,2009-07
2009-07-23,T.PURAM,Brinjal,14.0,2009-07
2009-07-23,CHENNAI,Brinjal,15.0,2009-07
2009-07-24,BENGALURU,Brinjal,9.0,2009-07
2009-07-24,T.PURAM,Brinjal,14.0,2009-07
2009-07-24,CHENNAI,Brinjal,15.0,2009-07
2009-07-27,BENGALURU,Brinjal,9.0,2009-07
2009-07-27,T.PURAM,Brinjal,14.0,2009-07
2009-07-27,CHENNAI,Brinjal,15.0,2009-07
2009-07-28,BENGALURU,Brinjal,9.0,2009-07
2009-07-28,T.PURAM,Brinjal,14.0,2009-07
2009-07-28,CHENNAI,Brinjal,15.0,2009-07
2009-07-29,BENGALURU,Brinjal,9.0,2009-07
2009-07-29,T.PURAM,Brinjal,14.0,2009-07
2009-07-29,CHENNAI,Brinjal,14.0,2009-07
2009-07-30,BENGALURU,Brinjal,9.0,2009-07
2009-07-30,T.PURAM,Brinjal,14.0,2009-07
2009-07-30,CHENNAI,Brinjal,14.0,2009-07
2009-07-31,BENGALURU,Brinjal,9.0,2009-07
2009-07-31,T.PURAM,Brinjal,14.0,2009-07
2009-07-31,CHENNAI,Brinjal,14.0,2009-07
2009-03-08,BENGALURU,Brinjal,9.0,2009-03
2009-03-08,T.PURAM,Brinjal,14.0,2009-03
2009-03-08,CHENNAI,Brinjal,14.0,2009-03
2009-04-08,BENGALURU,Brinjal,9.0,2009-04
2009-04-08,T.PURAM,Brinjal,14.0,2009-04
2009-04-08,CHENNAI,Brinjal,14.0,2009-04
2009-05-08,BENGALURU,Brinjal,9.0,2009-05
2009-05-08,T.PURAM,Brinjal,14.0,2009-05
2009-05-08,CHENNAI,Brinjal,14.0,2009-05
2009-06-08,BENGALURU,Brinjal,9.0,2009-06
2009-06-08,T.PURAM,Brinjal,14.0,2009-06
2009-06-08,CHENNAI,Brinjal,14.0,2009-06
2009-07-08,BENGALURU,Brinjal,9.0,2009-07
2009-07-08,T.PURAM,Brinjal,14.0,2009-07
2009-07-08,CHENNAI,Brinjal,14.0,2009-07
2009-10-08,BENGALURU,Brinjal,9.0,2009-10
2009-10-08,T.PURAM,Brinjal,14.0,2009-10
2009-10-08,CHENNAI,Brinjal,14.0,2009-10
2009-11-08,BENGALURU,Brinjal,9.0,2009-11
2009-11-08,T.PURAM,Brinjal,14.0,2009-11
2009-11-08,CHENNAI,Brinjal,14.0,2009-11
2009-12-08,BENGALURU,Brinjal,9.0,2009-12
2009-12-08,T.PURAM,Brinjal,14.0,2009-12
2009-12-08,CHENNAI,Brinjal,14.0,2009-12
2009-08-13,BENGALURU,Brinjal,9.0,2009-08
2009-08-13,T.PURAM,Brinjal,14.0,2009-08
2009-08-13,CHENNAI,Brinjal,14.0,2009-08
2009-08-17,BENGALURU,Brinjal,9.0,2009-08
2009-08-17,T.PURAM,Brinjal,14.0,2009-08
2009-08-17,CHENNAI,Brinjal,14.0,2009-08
2009-08-18,BENGALURU,Brinjal,9.0,2009-08
2009-08-18,T.PURAM,Brinjal,14.0,2009-08
2009-08-18,CHENNAI,Brinjal,14.0,2009-08
2009-08-19,BENGALURU,Brinjal,9.0,2009-08
2009-08-19,T.PURAM,Brinjal,14.0,2009-08
2009-08-19,CHENNAI,Brinjal,14.0,2009-08
2009-08-20,BENGALURU,Brinjal,9.0,2009-08
2009-08-20,T.PURAM,Brinjal,14.0,2009-08
2009-08-20,CHENNAI,Brinjal,14.0,2009-08
2009-08-21,BENGALURU,Brinjal,9.0,2009-08
2009-08-21,T.PURAM,Brinjal,14.0,2009-08
2009-08-21,CHENNAI,Brinjal,14.0,2009-08
2009-08-24,BENGALURU,Brinjal,9.0,2009-08
2009-08-24,T.PURAM,Brinjal,14.0,2009-08
2009-08-24,CHENNAI,Brinjal,14.0,2009-08
2009-08-25,BENGALURU,Brinjal,9.0,2009-08
2009-08-25,T.PURAM,Brinjal,14.0,2009-08
2009-08-25,CHENNAI,Brinjal,14.0,2009-08
2009-08-26,BENGALURU,Brinjal,9.0,2009-08
2009-08-26,T.PURAM,Brinjal,14.0,2009-08
2009-08-26,CHENNAI,Brinjal,14.0,2009-08
2009-08-27,BENGALURU,Brinjal,9.0,2009-08
2009-08-27,T.PURAM,Brinjal,14.0,2009-08
2009-08-27,CHENNAI,Brinjal,14.0,2009-08
2009-08-28,BENGALURU,Brinjal,15.0,2009-08
2009-08-28,T.PURAM,Brinjal,14.0,2009-08
2009-08-28,CHENNAI,Brinjal,14.0,2009-08
2009-08-31,BENGALURU,Brinjal,15.0,2009-08
2009-08-31,T.PURAM,Brinjal,14.0,2009-08
2009-08-31,CHENNAI,Brinjal,14.0,2009-08
2009-01-09,BENGALURU,Brinjal,15.0,2009-01
2009-01-09,T.PURAM,Brinjal,14.0,2009-01
2009-01-09,CHENNAI,Brinjal,14.0,2009-01
2009-02-09,BENGALURU,Brinjal,15.0,2009-02
2009-02-09,T.PURAM,Brinjal,14.0,2009-02
2009-02-09,CHENNAI,Brinjal,14.0,2009-02
2009-03-09,BENGALURU,Brinjal,15.0,2009-03
2009-03-09,T.PURAM,Brinjal,14.0,2009-03
2009-03-09,CHENNAI,Brinjal,14.0,2009-03
2009-04-09,BENGALURU,Brinjal,15.0,2009-04
2009-04-09,T.PURAM,Brinjal,14.0,2009-04
2009-04-09,CHENNAI,Brinjal,14.0,2009-04
2009-07-09,BENGALURU,Brinjal,15.0,2009-07
2009-07-09,T.PURAM,Brinjal,14.0,2009-07
2009-07-09,CHENNAI,Brinjal,14.0,2009-07
2009-08-09,BENGALURU,Brinjal,15.0,2009-08
2009-08-09,T.PURAM,Brinjal,14.0,2009-08
2009-08-09,CHENNAI,Brinjal,14.0,2009-08
2009-09-09,BENGALURU,Brinjal,15.0,2009-09
2009-09-09,T.PURAM,Brinjal,14.0,2009-09
2009-09-09,CHENNAI,Brinjal,14.0,2009-09
2009-10-09,BENGALURU,Brinjal,15.0,2009-10
2009-10-09,T.PURAM,Brinjal,14.0,2009-10
2009-10-09,CHENNAI,Brinjal,14.0,2009-10
2009-11-09,BENGALURU,Brinjal,15.0,2009-11
2009-11-09,T.PURAM,Brinjal,14.0,2009-11
2009-11-09,CHENNAI,Brinjal,14.0,2009-11
2009-09-14,BENGALURU,Brinjal,15.0,2009-09
2009-09-14,T.PURAM,Brinjal,14.0,2009-09
2009-09-14,CHENNAI,Brinjal,14.0,2009-09
2009-09-15,BENGALURU,Brinjal,15.0,2009-09
2009-09-15,T.PURAM,Brinjal,14.0,2009-09
2009-09-15,CHENNAI,Brinjal,14.0,2009-09
2009-09-16,BENGALURU,Brinjal,12.0,2009-09
2009-09-16,T.PURAM,Brinjal,14.0,2009-09
2009-09-16,CHENNAI,Brinjal,14.0,2009-09
2009-09-17,BENGALURU,Brinjal,12.0,2009-09
2009-09-17,T.PURAM,Brinjal,14.0,2009-09
2009-09-17,CHENNAI,Brinjal,14.0,2009-09
2009-09-18,BENGALURU,Brinjal,12.0,2009-09
2009-09-18,T.PURAM,Brinjal,14.0,2009-09
2009-09-18,CHENNAI,Brinjal,14.0,2009-09
2009-09-22,BENGALURU,Brinjal,12.0,2009-09
2009-09-22,T.PURAM,Brinjal,14.0,2009-09
2009-09-22,CHENNAI,Brinjal,14.0,2009-09
2009-09-23,BENGALURU,Brinjal,12.0,2009-09
2009-09-23,T.PURAM,Brinjal,14.0,2009-09
2009-09-23,CHENNAI,Brinjal,14.0,2009-09
2009-09-24,BENGALURU,Brinjal,12.0,2009-09
2009-09-24,T.PURAM,Brinjal,14.0,2009-09
2009-09-24,CHENNAI,Brinjal,14.0,2009-09
2009-09-25,BENGALURU,Brinjal,12.0,2009-09
2009-09-25,T.PURAM,Brinjal,14.0,2009-09
2009-09-25,CHENNAI,Brinjal,14.0,2009-09
2009-09-29,BENGALURU,Brinjal,12.0,2009-09
2009-09-29,T.PURAM,Brinjal,14.0,2009-09
2009-09-29,CHENNAI,Brinjal,14.0,2009-09
2009-09-30,BENGALURU,Brinjal,12.0,2009-09
2009-09-30,T.PURAM,Brinjal,14.0,2009-09
2009-09-30,CHENNAI,Brinjal,14.0,2009-09
2009-01-10,BENGALURU,Brinjal,12.0,2009-01
2009-01-10,T.PURAM,Brinjal,16.0,2009-01
2009-01-10,CHENNAI,Brinjal,14.0,2009-01
2009-05-10,BENGALURU,Brinjal,12.0,2009-05
2009-05-10,T.PURAM,Brinjal,16.0,2009-05
2009-05-10,CHENNAI,Brinjal,14.0,2009-05
2009-06-10,BENGALURU,Brinjal,8.0,2009-06
2009-06-10,T.PURAM,Brinjal,16.0,2009-06
2009-06-10,CHENNAI,Brinjal,14.0,2009-06
2009-07-10,BENGALURU,Brinjal,8.0,2009-07
2009-07-10,T.PURAM,Brinjal,16.0,2009-07
2009-07-10,CHENNAI,Brinjal,14.0,2009-07
2009-08-10,BENGALURU,Brinjal,8.0,2009-08
2009-08-10,T.PURAM,Brinjal,16.0,2009-08
2009-08-10,CHENNAI,Brinjal,14.0,2009-08
2009-09-10,BENGALURU,Brinjal,8.0,2009-09
2009-09-10,T.PURAM,Brinjal,18.0,2009-09
2009-09-10,CHENNAI,Brinjal,14.0,2009-09
2009-12-10,BENGALURU,Brinjal,8.0,2009-12
2009-12-10,T.PURAM,Brinjal,18.0,2009-12
2009-12-10,CHENNAI,Brinjal,14.0,2009-12
2009-10-13,BENGALURU,Brinjal,8.0,2009-10
2009-10-13,T.PURAM,Brinjal,18.0,2009-10
2009-10-13,CHENNAI,Brinjal,14.0,2009-10
2009-10-14,BENGALURU,Brinjal,8.0,2009-10
2009-10-14,T.PURAM,Brinjal,18.0,2009-10
2009-10-14,CHENNAI,Brinjal,14.0,2009-10
2009-10-15,BENGALURU,Brinjal,9.0,2009-10
2009-10-15,T.PURAM,Brinjal,14.0,2009-10
2009-10-15,CHENNAI,Brinjal,14.0,2009-10
2009-10-16,BENGALURU,Brinjal,9.0,2009-10
2009-10-16,T.PURAM,Brinjal,14.0,2009-10
2009-10-16,CHENNAI,Brinjal,14.0,2009-10
2009-10-19,BENGALURU,Brinjal,9.0,2009-10
2009-10-19,T.PURAM,Brinjal,14.0,2009-10
2009-10-19,CHENNAI,Brinjal,14.0,2009-10
2009-10-20,BENGALURU,Brinjal,9.0,2009-10
2009-10-20,T.PURAM,Brinjal,14.0,2009-10
2009-10-20,CHENNAI,Brinjal,14.0,2009-10
2009-10-21,BENGALURU,Brinjal,9.0,2009-10
2009-10-21,T.PURAM,Brinjal,14.0,2009-10
2009-10-21,CHENNAI,Brinjal,14.0,2009-10
2009-10-22,BENGALURU,Brinjal,16.0,2009-10
2009-10-22,T.PURAM,Brinjal,14.0,2009-10
2009-10-22,CHENNAI,Brinjal,14.0,2009-10
2009-10-23,BENGALURU,Brinjal,16.0,2009-10
2009-10-23,T.PURAM,Brinjal,14.0,2009-10
2009-10-23,CHENNAI,Brinjal,14.0,2009-10
2009-10-26,BENGALURU,Brinjal,16.0,2009-10
2009-10-26,T.PURAM,Brinjal,14.0,2009-10
2009-10-26,CHENNAI,Brinjal,14.0,2009-10
2009-10-27,BENGALURU,Brinjal,16.0,2009-10
2009-10-27,T.PURAM,Brinjal,14.0,2009-10
2009-10-27,CHENNAI,Brinjal,14.0,2009-10
2009-10-28,BENGALURU,Brinjal,16.0,2009-10
2009-10-28,T.PURAM,Brinjal,14.0,2009-10
2009-10-28,CHENNAI,Brinjal,14.0,2009-10
2009-10-29,BENGALURU,Brinjal,16.0,2009-10
2009-10-29,T.PURAM,Brinjal,14.0,2009-10
2009-10-29,CHENNAI,Brinjal,14.0,2009-10
2009-10-30,BENGALURU,Brinjal,16.0,2009-10
2009-10-30,T.PURAM,Brinjal,14.0,2009-10
2009-10-30,CHENNAI,Brinjal,14.0,2009-10
2009-03-11,BENGALURU,Brinjal,16.0,2009-03
2009-03-11,T.PURAM,Brinjal,12.0,2009-03
2009-03-11,CHENNAI,Brinjal,14.0,2009-03
2009-04-11,BENGALURU,Brinjal,14.0,2009-04
2009-04-11,T.PURAM,Brinjal,12.0,2009-04
2009-04-11,CHENNAI,Brinjal,14.0,2009-04
2009-05-11,BENGALURU,Brinjal,14.0,2009-05
2009-05-11,T.PURAM,Brinjal,12.0,2009-05
2009-05-11,CHENNAI,Brinjal,14.0,2009-05
2009-06-11,BENGALURU,Brinjal,14.0,2009-06
2009-06-11,T.PURAM,Brinjal,12.0,2009-06
2009-06-11,CHENNAI,Brinjal,14.0,2009-06
2009-09-11,BENGALURU,Brinjal,14.0,2009-09
2009-09-11,T.PURAM,Brinjal,14.0,2009-09
2009-09-11,CHENNAI,Brinjal,14.0,2009-09
2009-10-11,BENGALURU,Brinjal,14.0,2009-10
2009-10-11,T.PURAM,Brinjal,14.0,2009-10
2009-10-11,CHENNAI,Brinjal,14.0,2009-10
2009-11-11,BENGALURU,Brinjal,14.0,2009-11
2009-11-11,T.PURAM,Brinjal,14.0,2009-11
2009-11-11,CHENNAI,Brinjal,14.0,2009-11
2009-12-11,BENGALURU,Brinjal,14.0,2009-12
2009-12-11,T.PURAM,Brinjal,14.0,2009-12
2009-12-11,CHENNAI,Brinjal,14.0,2009-12
2009-11-13,BENGALURU,Brinjal,14.0,2009-11
2009-11-13,T.PURAM,Brinjal,14.0,2009-11
2009-11-13,CHENNAI,Brinjal,14.0,2009-11
2009-11-16,BENGALURU,Brinjal,15.0,2009-11
2009-11-16,T.PURAM,Brinjal,14.0,2009-11
2009-11-16,CHENNAI,Brinjal,14.0,2009-11
2009-11-17,BENGALURU,Brinjal,15.0,2009-11
2009-11-17,T.PURAM,Brinjal,14.0,2009-11
2009-11-17,CHENNAI,Brinjal,14.0,2009-11
2009-11-18,BENGALURU,Brinjal,14.0,2009-11
2009-11-18,T.PURAM,Brinjal,14.0,2009-11
2009-11-18,CHENNAI,Brinjal,14.0,2009-11
2009-11-19,BENGALURU,Brinjal,14.0,2009-11
2009-11-19,T.PURAM,Brinjal,14.0,2009-11
2009-11-19,CHENNAI,Brinjal,14.0,2009-11
2009-11-20,BENGALURU,Brinjal,14.0,2009-11
2009-11-20,T.PURAM,Brinjal,14.0,2009-11
2009-11-20,CHENNAI,Brinjal,14.0,2009-11
2009-11-23,BENGALURU,Brinjal,14.0,2009-11
2009-11-23,T.PURAM,Brinjal,14.0,2009-11
2009-11-23,CHENNAI,Brinjal,14.0,2009-11
2009-11-24,BENGALURU,Brinjal,14.0,2009-11
2009-11-24,T.PURAM,Brinjal,14.0,2009-11
2009-11-24,CHENNAI,Brinjal,14.0,2009-11
2009-11-25,BENGALURU,Brinjal,14.0,2009-11
2009-11-25,T.PURAM,Brinjal,14.0,2009-11
2009-11-25,CHENNAI,Brinjal,14.0,2009-11
2009-11-26,BENGALURU,Brinjal,14.0,2009-11
2009-11-26,T.PURAM,Brinjal,14.0,2009-11
2009-11-26,CHENNAI,Brinjal,14.0,2009-11
2009-11-27,BENGALURU,Brinjal,14.0,2009-11
2009-11-27,T.PURAM,Brinjal,14.0,2009-11
2009-11-27,CHENNAI,Brinjal,14.0,2009-11
2009-11-30,BENGALURU,Brinjal,14.0,2009-11
2009-11-30,T.PURAM,Brinjal,14.0,2009-11
2009-11-30,CHENNAI,Brinjal,14.0,2009-11
2009-01-12,BENGALURU,Brinjal,14.0,2009-01
2009-01-12,T.PURAM,Brinjal,14.0,2009-01
2009-01-12,CHENNAI,Brinjal,14.0,2009-01
2009-02-12,BENGALURU,Brinjal,14.0,2009-02
2009-02-12,T.PURAM,Brinjal,14.0,2009-02
2009-02-12,CHENNAI,Brinjal,14.0,2009-02
2009-03-12,BENGALURU,Brinjal,14.0,2009-03
2009-03-12,T.PURAM,Brinjal,14.0,2009-03
2009-03-12,CHENNAI,Brinjal,14.0,2009-03
2009-04-12,BENGALURU,Brinjal,14.0,2009-04
2009-04-12,T.PURAM,Brinjal,14.0,2009-04
2009-04-12,CHENNAI,Brinjal,14.0,2009-04
2009-07-12,BENGALURU,Brinjal,14.0,2009-07
2009-07-12,T.PURAM,Brinjal,14.0,2009-07
2009-07-12,CHENNAI,Brinjal,14.0,2009-07
2009-08-12,BENGALURU,Brinjal,20.0,2009-08
2009-08-12,T.PURAM,Brinjal,14.0,2009-08
2009-08-12,CHENNAI,Brinjal,14.0,2009-08
2009-09-12,BENGALURU,Brinjal,20.0,2009-09
2009-09-12,T.PURAM,Brinjal,14.0,2009-09
2009-09-12,CHENNAI,Brinjal,14.0,2009-09
2009-10-12,BENGALURU,Brinjal,20.0,2009-10
2009-10-12,T.PURAM,Brinjal,14.0,2009-10
2009-10-12,CHENNAI,Brinjal,26.0,2009-10
2009-11-12,BENGALURU,Brinjal,20.0,2009-11
2009-11-12,T.PURAM,Brinjal,14.0,2009-11
2009-11-12,CHENNAI,Brinjal,26.0,2009-11
2009-12-14,BENGALURU,Brinjal,20.0,2009-12
2009-12-14,T.PURAM,Brinjal,14.0,2009-12
2009-12-14,CHENNAI,Brinjal,26.0,2009-12
2009-12-15,BENGALURU,Brinjal,20.0,2009-12
2009-12-15,T.PURAM,Brinjal,14.0,2009-12
2009-12-15,CHENNAI,Brinjal,26.0,2009-12
2009-12-16,BENGALURU,Brinjal,20.0,2009-12
2009-12-16,T.PURAM,Brinjal,14.0,2009-12
2009-12-16,CHENNAI,Brinjal,26.0,2009-12
2009-12-17,BENGALURU,Brinjal,18.0,2009-12
2009-12-17,T.PURAM,Brinjal,14.0,2009-12
2009-12-17,CHENNAI,Brinjal,26.0,2009-12
2009-12-18,BENGALURU,Brinjal,18.0,2009-12
2009-12-18,T.PURAM,Brinjal,14.0,2009-12
2009-12-18,CHENNAI,Brinjal,26.0,2009-12
2009-12-21,BENGALURU,Brinjal,18.0,2009-12
2009-12-21,T.PURAM,Brinjal,14.0,2009-12
2009-12-21,CHENNAI,Brinjal,26.0,2009-12
2009-12-22,BENGALURU,Brinjal,18.0,2009-12
2009-12-22,T.PURAM,Brinjal,14.0,2009-12
2009-12-22,CHENNAI,Brinjal,26.0,2009-12
2009-12-23,BENGALURU,Brinjal,18.0,2009-12
2009-12-23,T.PURAM,Brinjal,14.0,2009-12
2009-12-23,CHENNAI,Brinjal,26.0,2009-12
2009-12-24,BENGALURU,Brinjal,18.0,2009-12
2009-12-24,T.PURAM,Brinjal,14.0,2009-12
2009-12-24,CHENNAI,Brinjal,26.0,2009-12
2009-12-29,BENGALURU,Brinjal,18.0,2009-12
2009-12-29,T.PURAM,Brinjal,14.0,2009-12
2009-12-29,CHENNAI,Brinjal,26.0,2009-12
2009-12-30,BENGALURU,Brinjal,18.0,2009-12
2009-12-30,T.PURAM,Brinjal,14.0,2009-12
2009-12-30,CHENNAI,Brinjal,26.0,2009-12
2009-12-31,BENGALURU,Brinjal,15.0,2009-12
2009-12-31,T.PURAM,Brinjal,14.0,2009-12
2009-12-31,CHENNAI,Brinjal,26.0,2009-12
2010-01-01,BENGALURU,Brinjal,15.0,2010-01
2010-01-01,T.PURAM,Brinjal,14.0,2010-01
2010-01-01,CHENNAI,Brinjal,26.0,2010-01
2010-04-01,BENGALURU,Brinjal,15.0,2010-04
2010-04-01,T.PURAM,Brinjal,14.0,2010-04
2010-04-01,CHENNAI,Brinjal,26.0,2010-04
2010-05-01,BENGALURU,Brinjal,15.0,2010-05
2010-05-01,T.PURAM,Brinjal,14.0,2010-05
2010-05-01,CHENNAI,Brinjal,26.0,2010-05
2010-06-01,BENGALURU,Brinjal,15.0,2010-06
2010-06-01,T.PURAM,Brinjal,14.0,2010-06
2010-06-01,CHENNAI,Brinjal,26.0,2010-06
2010-07-01,BENGALURU,Brinjal,15.0,2010-07
2010-07-01,T.PURAM,Brinjal,14.0,2010-07
2010-07-01,CHENNAI,Brinjal,26.0,2010-07
2010-08-01,BENGALURU,Brinjal,15.0,2010-08
2010-08-01,T.PURAM,Brinjal,14.0,2010-08
2010-08-01,CHENNAI,Brinjal,26.0,2010-08
2010-11-01,BENGALURU,Brinjal,15.0,2010-11
2010-11-01,T.PURAM,Brinjal,14.0,2010-11
2010-11-01,CHENNAI,Brinjal,26.0,2010-11
2010-12-01,BENGALURU,Brinjal,15.0,2010-12
2010-12-01,T.PURAM,Brinjal,14.0,2010-12
2010-12-01,CHENNAI,Brinjal,26.0,2010-12
2010-01-13,BENGALURU,Brinjal,15.0,2010-01
2010-01-13,T.PURAM,Brinjal,14.0,2010-01
2010-01-13,CHENNAI,Brinjal,26.0,2010-01
2010-01-14,BENGALURU,Brinjal,15.0,2010-01
2010-01-14,T.PURAM,Brinjal,14.0,2010-01
2010-01-14,CHENNAI,Brinjal,26.0,2010-01
2010-01-15,BENGALURU,Brinjal,15.0,2010-01
2010-01-15,T.PURAM,Brinjal,14.0,2010-01
2010-01-15,CHENNAI,Brinjal,26.0,2010-01
2010-01-18,BENGALURU,Brinjal,15.0,2010-01
2010-01-18,T.PURAM,Brinjal,14.0,2010-01
2010-01-18,CHENNAI,Brinjal,26.0,2010-01
2010-01-19,BENGALURU,Brinjal,14.0,2010-01
2010-01-19,T.PURAM,Brinjal,14.0,2010-01
2010-01-19,CHENNAI,Brinjal,26.0,2010-01
2010-01-20,BENGALURU,Brinjal,14.0,2010-01
2010-01-20,T.PURAM,Brinjal,14.0,2010-01
2010-01-20,CHENNAI,Brinjal,26.0,2010-01
2010-01-21,BENGALURU,Brinjal,14.0,2010-01
2010-01-21,T.PURAM,Brinjal,14.0,2010-01
2010-01-21,CHENNAI,Brinjal,26.0,2010-01
2010-01-22,BENGALURU,Brinjal,14.0,2010-01
2010-01-22,T.PURAM,Brinjal,14.0,2010-01
2010-01-22,CHENNAI,Brinjal,26.0,2010-01
2010-01-25,BENGALURU,Brinjal,14.0,2010-01
2010-01-25,T.PURAM,Brinjal,14.0,2010-01
2010-01-25,CHENNAI,Brinjal,26.0,2010-01
2010-01-27,BENGALURU,Brinjal,14.0,2010-01
2010-01-27,T.PURAM,Brinjal,14.0,2010-01
2010-01-27,CHENNAI,Brinjal,26.0,2010-01
2010-01-28,BENGALURU,Brinjal,14.0,2010-01
2010-01-28,T.PURAM,Brinjal,14.0,2010-01
2010-01-28,CHENNAI,Brinjal,26.0,2010-01
2010-01-29,BENGALURU,Brinjal,14.0,2010-01
2010-01-29,T.PURAM,Brinjal,14.0,2010-01
2010-01-29,CHENNAI,Brinjal,26.0,2010-01
2010-01-02,BENGALURU,Brinjal,14.0,2010-01
2010-01-02,T.PURAM,Brinjal,14.0,2010-01
2010-01-02,CHENNAI,Brinjal,26.0,2010-01
2010-02-02,BENGALURU,Brinjal,14.0,2010-02
2010-02-02,T.PURAM,Brinjal,25.0,2010-02
2010-02-02,CHENNAI,Brinjal,26.0,2010-02
2010-03-02,BENGALURU,Brinjal,20.0,2010-03
2010-03-02,T.PURAM,Brinjal,25.0,2010-03
2010-03-02,CHENNAI,Brinjal,26.0,2010-03
2010-04-02,BENGALURU,Brinjal,20.0,2010-04
2010-04-02,T.PURAM,Brinjal,25.0,2010-04
2010-04-02,CHENNAI,Brinjal,26.0,2010-04
2010-05-02,BENGALURU,Brinjal,20.0,2010-05
2010-05-02,T.PURAM,Brinjal,25.0,2010-05
2010-05-02,CHENNAI,Brinjal,26.0,2010-05
2010-08-02,BENGALURU,Brinjal,20.0,2010-08
2010-08-02,T.PURAM,Brinjal,10.0,2010-08
2010-08-02,CHENNAI,Brinjal,26.0,2010-08
2010-09-02,BENGALURU,Brinjal,20.0,2010-09
2010-09-02,T.PURAM,Brinjal,20.0,2010-09
2010-09-02,CHENNAI,Brinjal,26.0,2010-09
2010-10-02,BENGALURU,Brinjal,20.0,2010-10
2010-10-02,T.PURAM,Brinjal,20.0,2010-10
2010-10-02,CHENNAI,Brinjal,18.0,2010-10
2010-11-02,BENGALURU,Brinjal,20.0,2010-11
2010-11-02,T.PURAM,Brinjal,20.0,2010-11
2010-11-02,CHENNAI,Brinjal,18.0,2010-11
2010-12-02,BENGALURU,Brinjal,20.0,2010-12
2010-12-02,T.PURAM,Brinjal,20.0,2010-12
2010-12-02,CHENNAI,Brinjal,18.0,2010-12
2010-02-15,BENGALURU,Brinjal,20.0,2010-02
2010-02-15,T.PURAM,Brinjal,25.0,2010-02
2010-02-15,CHENNAI,Brinjal,18.0,2010-02
2010-02-16,BENGALURU,Brinjal,20.0,2010-02
2010-02-16,T.PURAM,Brinjal,25.0,2010-02
2010-02-16,CHENNAI,Brinjal,18.0,2010-02
2010-02-17,BENGALURU,Brinjal,20.0,2010-02
2010-02-17,T.PURAM,Brinjal,25.0,2010-02
2010-02-17,CHENNAI,Brinjal,18.0,2010-02
2010-02-18,BENGALURU,Brinjal,20.0,2010-02
2010-02-18,T.PURAM,Brinjal,25.0,2010-02
2010-02-18,CHENNAI,Brinjal,18.0,2010-02
2010-02-19,BENGALURU,Brinjal,20.0,2010-02
2010-02-19,T.PURAM,Brinjal,25.0,2010-02
2010-02-19,CHENNAI,Brinjal,18.0,2010-02
2010-02-22,BENGALURU,Brinjal,20.0,2010-02
2010-02-22,T.PURAM,Brinjal,25.0,2010-02
2010-02-22,CHENNAI,Brinjal,18.0,2010-02
2010-02-23,BENGALURU,Brinjal,20.0,2010-02
2010-02-23,T.PURAM,Brinjal,25.0,2010-02
2010-02-23,CHENNAI,Brinjal,18.0,2010-02
2010-02-24,BENGALURU,Brinjal,20.0,2010-02
2010-02-24,T.PURAM,Brinjal,25.0,2010-02
2010-02-24,CHENNAI,Brinjal,18.0,2010-02
2010-02-25,BENGALURU,Brinjal,20.0,2010-02
2010-02-25,T.PURAM,Brinjal,25.0,2010-02
2010-02-25,CHENNAI,Brinjal,16.0,2010-02
2010-02-26,BENGALURU,Brinjal,20.0,2010-02
2010-02-26,T.PURAM,Brinjal,25.0,2010-02
2010-02-26,CHENNAI,Brinjal,16.0,2010-02
2010-02-03,BENGALURU,Brinjal,20.0,2010-02
2010-02-03,T.PURAM,Brinjal,25.0,2010-02
2010-02-03,CHENNAI,Brinjal,14.0,2010-02
2010-03-03,BENGALURU,Brinjal,20.0,2010-03
2010-03-03,T.PURAM,Brinjal,25.0,2010-03
2010-03-03,CHENNAI,Brinjal,14.0,2010-03
2010-04-03,BENGALURU,Brinjal,20.0,2010-04
2010-04-03,T.PURAM,Brinjal,25.0,2010-04
2010-04-03,CHENNAI,Brinjal,14.0,2010-04
2010-05-03,BENGALURU,Brinjal,20.0,2010-05
2010-05-03,T.PURAM,Brinjal,25.0,2010-05
2010-05-03,CHENNAI,Brinjal,16.0,2010-05
2010-08-03,BENGALURU,Brinjal,20.0,2010-08
2010-08-03,T.PURAM,Brinjal,24.0,2010-08
2010-08-03,CHENNAI,Brinjal,16.0,2010-08
2010-09-03,BENGALURU,Brinjal,20.0,2010-09
2010-09-03,T.PURAM,Brinjal,24.0,2010-09
2010-09-03,CHENNAI,Brinjal,16.0,2010-09
2010-10-03,BENGALURU,Brinjal,14.0,2010-10
2010-10-03,T.PURAM,Brinjal,24.0,2010-10
2010-10-03,CHENNAI,Brinjal,16.0,2010-10
2010-11-03,BENGALURU,Brinjal,14.0,2010-11
